["BTC_STRAT","0.00076839","0.00076805","0.00076343","0.14173848","593.40902232","786943.09537453",0,"0.00082900","0.00066000"]
["ETH_BCH","1.22577524","1.22577524","1.20510049","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["ETH_OMG","0.02606989","0.02619146","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
[{"type":"orderBookModify","data":{"type":"bid","rate":"5627.00000046","amount":"0.10197509"}},{"type":"newTrade","data":{"amount":"0.01603215","date":"2017-10-14 09:50:00","rate":"5627.00000046","total":"90.21290805","tradeID":"9366010","type":"sell"}}]
["BTC_POT","0.00001481","0.00001489","0.00001463","0.12196969","30.72278462","2129010.90375650",0,"0.00001563","0.00001299"]
["BTC_XVC","0.00005130","0.00005206","0.00005131","-0.05000000","23.06354450","448215.03946004",0,"0.00005509","0.00004807"]
["BTC_XCP","0.00146270","0.00146152","0.00144787","0.05269597","13.71484713","9496.17447773",0,"0.00155602","0.00136699"]
["BTC_XMR","0.01500133","0.01503497","0.01500136","0.01564564","476.77397257","31916.93299045",0,"0.01527000","0.01461559"]
["USDT_BTC","5773.69999959","5773.69999945","5768.72254186","-0.02995631","21959143.99716983","3755.49786130",0,"5999.00201000","5685.98000001"]
["USDT_STR","0.03480700","0.03480700","0.03466404","-0.00551428","929397.50587298","27143726.11765614",0,"0.03581542","0.03320000"]
["BTC_GNO","0.01237006","0.01236943","0.01231384","0.02231900","18.38397718","1517.86130085",0,"0.01246500","0.01160405"]
["ETH_BCH","1.22577524","1.22577524","1.20510050","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["BTC_POT","0.00001481","0.00001488","0.00001463","0.12196969","30.72278462","2129010.90375650",0,"0.00001563","0.00001299"]
["USDT_BTC","5768.72254177","5773.69999942","5768.72254177","-0.03079258","21959143.99716983","3755.49786130",0,"5999.00201000","5685.98000001"]
["XMR_DASH","3.21773054","3.25650262","3.20963865","-0.00529524","4.51106566","1.39769930",0,"3.27567905","3.20000000"]
["USDT_ETH","293.82000217","294.90846111","293.90000021","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_ZEC","0.04212003","0.04244745","0.04212003","0.10486244","974.04900091","23770.86230605",0,"0.04389380","0.03766315"]
["USDT_ZEC","243.92266666","244.02266666","243.92266666","0.07454919","4435701.65653648","18425.96609507",0,"255.90000000","222.93066666"]
